retrieved_at,car_park,occupied,vacant,total_occupied,total_vacant
2026-07-19 18:30:57,B,928,152,4101,5143
2026-07-19 18:30:57,F,800,746,4101,5143
2026-07-19 18:30:57,E,677,668,4101,5143
2026-07-19 18:30:57,A,877,2348,4101,5143
2026-07-19 18:30:57,C,819,1229,4101,5143
2026-07-19 19:00:36,B,843,237,3354,5890
2026-07-19 19:00:36,F,677,869,3354,5890
2026-07-19 19:00:36,E,523,822,3354,5890
2026-07-19 19:00:36,A,667,2558,3354,5890
2026-07-19 19:00:36,C,644,1404,3354,5890
2026-07-19 19:23:04,B,694,386,2415,6829
2026-07-19 19:23:04,F,488,1058,2415,6829
2026-07-19 19:23:04,E,381,964,2415,6829
2026-07-19 19:23:04,A,402,2823,2415,6829
2026-07-19 19:23:04,C,450,1598,2415,6829
2026-07-19 19:30:30,B,672,408,2253,6991
2026-07-19 19:30:30,F,444,1102,2253,6991
2026-07-19 19:30:30,E,349,996,2253,6991
2026-07-19 19:30:30,A,363,2862,2253,6991
2026-07-19 19:30:30,C,425,1623,2253,6991
2026-07-19 20:00:35,B,608,472,1695,7549
2026-07-19 20:00:35,F,297,1249,1695,7549
2026-07-19 20:00:35,E,257,1088,1695,7549
2026-07-19 20:00:35,A,239,2986,1695,7549
2026-07-19 20:00:35,C,294,1754,1695,7549
2026-07-19 20:30:28,B,531,549,1402,7842
2026-07-19 20:30:28,F,251,1295,1402,7842
2026-07-19 20:30:28,E,205,1140,1402,7842
2026-07-19 20:30:28,A,180,3045,1402,7842
2026-07-19 20:30:28,C,235,1813,1402,7842
2026-07-19 20:48:51,B,513,567,1297,7947
2026-07-19 20:48:51,F,245,1301,1297,7947
2026-07-19 20:48:51,E,168,1177,1297,7947
2026-07-19 20:48:51,A,166,3059,1297,7947
2026-07-19 20:48:51,C,205,1843,1297,7947
2026-07-19 21:00:35,B,466,614,1200,8044
2026-07-19 21:00:35,F,226,1320,1200,8044
2026-07-19 21:00:35,E,158,1187,1200,8044
2026-07-19 21:00:35,A,155,3070,1200,8044
2026-07-19 21:00:35,C,195,1853,1200,8044
2026-07-19 21:30:30,B,418,662,976,8268
2026-07-19 21:30:30,F,177,1369,976,8268
2026-07-19 21:30:30,E,120,1225,976,8268
2026-07-19 21:30:30,A,106,3119,976,8268
2026-07-19 21:30:30,C,155,1893,976,8268
2026-07-19 21:46:33,B,428,652,947,8297
2026-07-19 21:46:33,F,160,1386,947,8297
2026-07-19 21:46:33,E,114,1231,947,8297
2026-07-19 21:46:33,A,100,3125,947,8297
2026-07-19 21:46:33,C,145,1903,947,8297
2026-07-19 22:00:34,B,432,648,921,8323
2026-07-19 22:00:34,F,152,1394,921,8323
2026-07-19 22:00:34,E,108,1237,921,8323
2026-07-19 22:00:34,A,91,3134,921,8323
2026-07-19 22:00:34,C,138,1910,921,8323
2026-07-19 22:30:30,B,353,727,787,8457
2026-07-19 22:30:30,F,139,1407,787,8457
2026-07-19 22:30:30,E,94,1251,787,8457
2026-07-19 22:30:30,A,85,3140,787,8457
2026-07-19 22:30:30,C,116,1932,787,8457
2026-07-19 22:43:00,B,340,740,747,8497
2026-07-19 22:43:00,F,135,1411,747,8497
2026-07-19 22:43:00,E,86,1259,747,8497
2026-07-19 22:43:00,A,78,3147,747,8497
2026-07-19 22:43:00,C,108,1940,747,8497
2026-07-19 23:00:33,B,310,770,700,8544
2026-07-19 23:00:33,F,130,1416,700,8544
2026-07-19 23:00:33,E,79,1266,700,8544
2026-07-19 23:00:33,A,76,3149,700,8544
2026-07-19 23:00:33,C,105,1943,700,8544
2026-07-19 23:30:27,B,253,827,613,8631
2026-07-19 23:30:27,F,120,1426,613,8631
2026-07-19 23:30:27,E,71,1274,613,8631
2026-07-19 23:30:27,A,68,3157,613,8631
2026-07-19 23:30:27,C,101,1947,613,8631
2026-07-20 00:00:36,B,237,843,603,8641
2026-07-20 00:00:36,F,121,1425,603,8641
2026-07-20 00:00:36,E,70,1275,603,8641
2026-07-20 00:00:36,A,66,3159,603,8641
2026-07-20 00:00:36,C,109,1939,603,8641
2026-07-20 00:16:55,B,203,877,561,8683
2026-07-20 00:16:55,F,123,1423,561,8683
2026-07-20 00:16:55,E,68,1277,561,8683
2026-07-20 00:16:55,A,61,3164,561,8683
2026-07-20 00:16:55,C,106,1942,561,8683
2026-07-20 00:30:30,B,191,889,547,8697
2026-07-20 00:30:30,F,122,1424,547,8697
2026-07-20 00:30:30,E,70,1275,547,8697
2026-07-20 00:30:30,A,61,3164,547,8697
2026-07-20 00:30:30,C,103,1945,547,8697
2026-07-20 01:00:36,B,55,1025,376,8868
2026-07-20 01:00:36,F,114,1432,376,8868
2026-07-20 01:00:36,E,64,1281,376,8868
2026-07-20 01:00:36,A,57,3168,376,8868
2026-07-20 01:00:36,C,86,1962,376,8868
2026-07-20 01:28:24,B,45,1035,363,8881
2026-07-20 01:28:24,F,114,1432,363,8881
2026-07-20 01:28:24,E,63,1282,363,8881
2026-07-20 01:28:24,A,57,3168,363,8881
2026-07-20 01:28:24,C,84,1964,363,8881
2026-07-20 01:30:29,B,43,1037,361,8883
2026-07-20 01:30:29,F,114,1432,361,8883
2026-07-20 01:30:29,E,63,1282,361,8883
2026-07-20 01:30:29,A,57,3168,361,8883
2026-07-20 01:30:29,C,84,1964,361,8883
2026-07-20 02:00:35,B,39,1041,358,8886
2026-07-20 02:00:35,F,114,1432,358,8886
2026-07-20 02:00:35,E,65,1280,358,8886
2026-07-20 02:00:35,A,56,3169,358,8886
2026-07-20 02:00:35,C,84,1964,358,8886
2026-07-20 02:25:36,B,38,1042,354,8890
2026-07-20 02:25:36,F,114,1432,354,8890
2026-07-20 02:25:36,E,62,1283,354,8890
2026-07-20 02:25:36,A,56,3169,354,8890
2026-07-20 02:25:36,C,84,1964,354,8890
2026-07-20 02:30:29,B,38,1042,353,8891
2026-07-20 02:30:29,F,113,1433,353,8891
2026-07-20 02:30:29,E,63,1282,353,8891
2026-07-20 02:30:29,A,55,3170,353,8891
2026-07-20 02:30:29,C,84,1964,353,8891
2026-07-20 03:00:34,B,38,1042,353,8891
2026-07-20 03:00:34,F,112,1434,353,8891
2026-07-20 03:00:34,E,63,1282,353,8891
2026-07-20 03:00:34,A,55,3170,353,8891
2026-07-20 03:00:34,C,85,1963,353,8891
2026-07-20 03:29:27,B,38,1042,354,8890
2026-07-20 03:29:27,F,113,1433,354,8890
2026-07-20 03:29:27,E,63,1282,354,8890
2026-07-20 03:29:27,A,55,3170,354,8890
2026-07-20 03:29:27,C,85,1963,354,8890
2026-07-20 03:30:28,B,38,1042,352,8892
2026-07-20 03:30:28,F,113,1433,352,8892
2026-07-20 03:30:28,E,62,1283,352,8892
2026-07-20 03:30:28,A,54,3171,352,8892
2026-07-20 03:30:28,C,85,1963,352,8892
2026-07-20 04:00:36,B,39,1041,353,8891
2026-07-20 04:00:36,F,113,1433,353,8891
2026-07-20 04:00:36,E,62,1283,353,8891
2026-07-20 04:00:36,A,53,3172,353,8891
2026-07-20 04:00:36,C,86,1962,353,8891
2026-07-20 04:26:21,B,39,1041,357,8887
2026-07-20 04:26:21,F,114,1432,357,8887
2026-07-20 04:26:21,E,63,1282,357,8887
2026-07-20 04:26:21,A,54,3171,357,8887
2026-07-20 04:26:21,C,87,1961,357,8887
2026-07-20 04:30:29,B,39,1041,358,8886
2026-07-20 04:30:29,F,115,1431,358,8886
2026-07-20 04:30:29,E,63,1282,358,8886
2026-07-20 04:30:29,A,54,3171,358,8886
2026-07-20 04:30:29,C,87,1961,358,8886
2026-07-20 05:00:36,B,40,1040,360,8884
2026-07-20 05:00:36,F,116,1430,360,8884
2026-07-20 05:00:36,E,63,1282,360,8884
2026-07-20 05:00:36,A,55,3170,360,8884
2026-07-20 05:00:36,C,86,1962,360,8884
2026-07-20 05:30:29,B,41,1039,370,8874
2026-07-20 05:30:29,F,117,1429,370,8874
2026-07-20 05:30:29,E,68,1277,370,8874
2026-07-20 05:30:29,A,55,3170,370,8874
2026-07-20 05:30:29,C,89,1959,370,8874
2026-07-20 05:37:52,B,42,1038,379,8865
2026-07-20 05:37:52,F,123,1423,379,8865
2026-07-20 05:37:52,E,68,1277,379,8865
2026-07-20 05:37:52,A,55,3170,379,8865
2026-07-20 05:37:52,C,91,1957,379,8865
2026-07-20 06:00:36,B,41,1039,431,8813
2026-07-20 06:00:36,F,145,1401,431,8813
2026-07-20 06:00:36,E,76,1269,431,8813
2026-07-20 06:00:36,A,65,3160,431,8813
2026-07-20 06:00:36,C,104,1944,431,8813
2026-07-20 06:30:30,B,41,1039,480,8764
2026-07-20 06:30:30,F,160,1386,480,8764
2026-07-20 06:30:30,E,92,1253,480,8764
2026-07-20 06:30:30,A,74,3151,480,8764
2026-07-20 06:30:30,C,113,1935,480,8764
2026-07-20 06:34:46,B,41,1039,498,8746
2026-07-20 06:34:46,F,164,1382,498,8746
2026-07-20 06:34:46,E,97,1248,498,8746
2026-07-20 06:34:46,A,77,3148,498,8746
2026-07-20 06:34:46,C,119,1929,498,8746
2026-07-20 07:00:35,B,41,1039,665,8579
2026-07-20 07:00:35,F,204,1342,665,8579
2026-07-20 07:00:35,E,126,1219,665,8579
2026-07-20 07:00:35,A,109,3116,665,8579
2026-07-20 07:00:35,C,185,1863,665,8579
2026-07-20 07:30:30,B,40,1040,815,8429
2026-07-20 07:30:30,F,234,1312,815,8429
2026-07-20 07:30:30,E,152,1193,815,8429
2026-07-20 07:30:30,A,132,3093,815,8429
2026-07-20 07:30:30,C,257,1791,815,8429
2026-07-20 07:38:24,B,41,1039,850,8394
2026-07-20 07:38:24,F,239,1307,850,8394
2026-07-20 07:38:24,E,156,1189,850,8394
2026-07-20 07:38:24,A,138,3087,850,8394
2026-07-20 07:38:24,C,276,1772,850,8394
2026-07-20 08:00:37,B,39,1041,1103,8141
2026-07-20 08:00:37,F,290,1256,1103,8141
2026-07-20 08:00:37,E,205,1140,1103,8141
2026-07-20 08:00:37,A,170,3055,1103,8141
2026-07-20 08:00:37,C,399,1649,1103,8141
2026-07-20 08:30:31,B,39,1041,1515,7729
2026-07-20 08:30:31,F,378,1168,1515,7729
2026-07-20 08:30:31,E,274,1071,1515,7729
2026-07-20 08:30:31,A,239,2986,1515,7729
2026-07-20 08:30:31,C,585,1463,1515,7729
2026-07-20 08:37:24,B,40,1040,1661,7583
2026-07-20 08:37:24,F,421,1125,1661,7583
2026-07-20 08:37:24,E,304,1041,1661,7583
2026-07-20 08:37:24,A,267,2958,1661,7583
2026-07-20 08:37:24,C,629,1419,1661,7583
2026-07-20 09:00:38,B,92,988,2275,6969
2026-07-20 09:00:38,F,578,968,2275,6969
2026-07-20 09:00:38,E,425,920,2275,6969
2026-07-20 09:00:38,A,394,2831,2275,6969
2026-07-20 09:00:38,C,786,1262,2275,6969
2026-07-20 09:30:30,B,210,870,3210,6034
2026-07-20 09:30:30,F,845,701,3210,6034
2026-07-20 09:30:30,E,592,753,3210,6034
2026-07-20 09:30:30,A,601,2624,3210,6034
2026-07-20 09:30:30,C,962,1086,3210,6034
2026-07-20 09:43:00,B,257,823,3512,5732
2026-07-20 09:43:00,F,916,630,3512,5732
2026-07-20 09:43:00,E,619,726,3512,5732
2026-07-20 09:43:00,A,684,2541,3512,5732
2026-07-20 09:43:00,C,1036,1012,3512,5732
2026-07-20 10:00:48,B,368,712,3978,5266
2026-07-20 10:00:48,F,1013,533,3978,5266
2026-07-20 10:00:48,E,692,653,3978,5266
2026-07-20 10:00:48,A,784,2441,3978,5266
2026-07-20 10:00:48,C,1121,927,3978,5266
2026-07-20 10:30:32,B,474,606,4494,4750
2026-07-20 10:30:32,F,1115,431,4494,4750
2026-07-20 10:30:32,E,764,581,4494,4750
2026-07-20 10:30:32,A,928,2297,4494,4750
2026-07-20 10:30:32,C,1213,835,4494,4750
2026-07-20 11:18:05,B,637,443,5211,4033
2026-07-20 11:18:05,F,1223,323,5211,4033
2026-07-20 11:18:05,E,845,500,5211,4033
2026-07-20 11:18:05,A,1159,2066,5211,4033
2026-07-20 11:18:05,C,1347,701,5211,4033
2026-07-20 11:30:33,B,662,418,5360,3884
2026-07-20 11:30:33,F,1252,294,5360,3884
2026-07-20 11:30:33,E,865,480,5360,3884
2026-07-20 11:30:33,A,1201,2024,5360,3884
2026-07-20 11:30:33,C,1380,668,5360,3884
2026-07-20 12:00:37,B,744,336,5699,3545
2026-07-20 12:00:37,F,1290,256,5699,3545
2026-07-20 12:00:37,E,911,434,5699,3545
2026-07-20 12:00:37,A,1288,1937,5699,3545
2026-07-20 12:00:37,C,1466,582,5699,3545
2026-07-20 12:30:32,B,797,283,5866,3378
2026-07-20 12:30:32,F,1309,237,5866,3378
2026-07-20 12:30:32,E,945,400,5866,3378
2026-07-20 12:30:32,A,1332,1893,5866,3378
2026-07-20 12:30:32,C,1483,565,5866,3378
2026-07-20 13:00:38,B,834,246,6029,3215
2026-07-20 13:00:38,F,1311,235,6029,3215
2026-07-20 13:00:38,E,982,363,6029,3215
2026-07-20 13:00:38,A,1403,1822,6029,3215
2026-07-20 13:00:38,C,1499,549,6029,3215
2026-07-20 13:30:30,B,857,223,6079,3165
2026-07-20 13:30:30,F,1307,239,6079,3165
2026-07-20 13:30:30,E,1006,339,6079,3165
2026-07-20 13:30:30,A,1407,1818,6079,3165
2026-07-20 13:30:30,C,1502,546,6079,3165
2026-07-20 14:00:37,B,845,235,5918,3326
2026-07-20 14:00:37,F,1288,258,5918,3326
2026-07-20 14:00:37,E,986,359,5918,3326
2026-07-20 14:00:37,A,1346,1879,5918,3326
2026-07-20 14:00:37,C,1453,595,5918,3326
2026-07-20 14:30:48,B,809,271,5673,3571
2026-07-20 14:30:48,F,1252,294,5673,3571
2026-07-20 14:30:48,E,946,399,5673,3571
2026-07-20 14:30:48,A,1252,1973,5673,3571
2026-07-20 14:30:48,C,1414,634,5673,3571
2026-07-20 14:57:05,B,750,330,5391,3853
2026-07-20 14:57:05,F,1204,342,5391,3853
2026-07-20 14:57:05,E,901,444,5391,3853
2026-07-20 14:57:05,A,1175,2050,5391,3853
2026-07-20 14:57:05,C,1361,687,5391,3853
2026-07-20 15:00:36,B,751,329,5354,3890
2026-07-20 15:00:36,F,1191,355,5354,3890
2026-07-20 15:00:36,E,897,448,5354,3890
2026-07-20 15:00:36,A,1162,2063,5354,3890
2026-07-20 15:00:36,C,1353,695,5354,3890
2026-07-20 15:30:30,B,691,389,5008,4236
2026-07-20 15:30:30,F,1134,412,5008,4236
2026-07-20 15:30:30,E,833,512,5008,4236
2026-07-20 15:30:30,A,1063,2162,5008,4236
2026-07-20 15:30:30,C,1287,761,5008,4236
2026-07-20 16:00:38,B,662,418,4781,4463
2026-07-20 16:00:38,F,1075,471,4781,4463
2026-07-20 16:00:38,E,829,516,4781,4463
2026-07-20 16:00:38,A,962,2263,4781,4463
2026-07-20 16:00:38,C,1253,795,4781,4463
2026-07-20 16:30:29,B,601,479,4304,4940
2026-07-20 16:30:29,F,973,573,4304,4940
2026-07-20 16:30:29,E,759,586,4304,4940
2026-07-20 16:30:29,A,849,2376,4304,4940
2026-07-20 16:30:29,C,1122,926,4304,4940
2026-07-20 17:00:35,B,600,480,3842,5402
2026-07-20 17:00:35,F,893,653,3842,5402
2026-07-20 17:00:35,E,673,672,3842,5402
2026-07-20 17:00:35,A,712,2513,3842,5402
2026-07-20 17:00:35,C,964,1084,3842,5402
2026-07-20 17:30:29,B,577,503,3008,6236
2026-07-20 17:30:29,F,704,842,3008,6236
2026-07-20 17:30:29,E,517,828,3008,6236
2026-07-20 17:30:29,A,529,2696,3008,6236
2026-07-20 17:30:29,C,681,1367,3008,6236
2026-07-20 17:53:00,B,508,572,2268,6976
2026-07-20 17:53:00,F,460,1086,2268,6976
2026-07-20 17:53:00,E,429,916,2268,6976
2026-07-20 17:53:00,A,350,2875,2268,6976
2026-07-20 17:53:00,C,521,1527,2268,6976
2026-07-20 18:30:31,B,479,601,1640,7604
2026-07-20 18:30:31,F,301,1245,1640,7604
2026-07-20 18:30:31,E,338,1007,1640,7604
2026-07-20 18:30:31,A,169,3056,1640,7604
2026-07-20 18:30:31,C,353,1695,1640,7604
2026-07-20 19:00:39,B,469,611,1483,7761
2026-07-20 19:00:39,F,267,1279,1483,7761
2026-07-20 19:00:39,E,317,1028,1483,7761
2026-07-20 19:00:39,A,132,3093,1483,7761
2026-07-20 19:00:39,C,298,1750,1483,7761
2026-07-20 19:30:29,B,448,632,1331,7913
2026-07-20 19:30:29,F,250,1296,1331,7913
2026-07-20 19:30:29,E,251,1094,1331,7913
2026-07-20 19:30:29,A,116,3109,1331,7913
2026-07-20 19:30:29,C,266,1782,1331,7913
2026-07-20 20:00:42,B,448,632,1250,7994
2026-07-20 20:00:42,F,241,1305,1250,7994
2026-07-20 20:00:42,E,227,1118,1250,7994
2026-07-20 20:00:42,A,94,3131,1250,7994
2026-07-20 20:00:42,C,240,1808,1250,7994
2026-07-20 20:30:29,B,427,653,1115,8129
2026-07-20 20:30:29,F,206,1340,1115,8129
2026-07-20 20:30:29,E,199,1146,1115,8129
2026-07-20 20:30:29,A,84,3141,1115,8129
2026-07-20 20:30:29,C,199,1849,1115,8129
2026-07-20 20:36:07,B,424,656,1098,8146
2026-07-20 20:36:07,F,205,1341,1098,8146
2026-07-20 20:36:07,E,193,1152,1098,8146
2026-07-20 20:36:07,A,80,3145,1098,8146
2026-07-20 20:36:07,C,196,1852,1098,8146
2026-07-20 21:00:41,B,399,681,988,8256
2026-07-20 21:00:41,F,185,1361,988,8256
2026-07-20 21:00:41,E,149,1196,988,8256
2026-07-20 21:00:41,A,74,3151,988,8256
2026-07-20 21:00:41,C,181,1867,988,8256
2026-07-20 21:30:29,B,295,785,780,8464
2026-07-20 21:30:29,F,161,1385,780,8464
2026-07-20 21:30:29,E,88,1257,780,8464
2026-07-20 21:30:29,A,68,3157,780,8464
2026-07-20 21:30:29,C,168,1880,780,8464
2026-07-20 22:00:39,B,321,759,765,8479
2026-07-20 22:00:39,F,152,1394,765,8479
2026-07-20 22:00:39,E,69,1276,765,8479
2026-07-20 22:00:39,A,65,3160,765,8479
2026-07-20 22:00:39,C,158,1890,765,8479
2026-07-20 22:30:30,B,286,794,676,8568
2026-07-20 22:30:30,F,138,1408,676,8568
2026-07-20 22:30:30,E,60,1285,676,8568
2026-07-20 22:30:30,A,61,3164,676,8568
2026-07-20 22:30:30,C,131,1917,676,8568
2026-07-20 22:58:32,B,260,820,638,8606
2026-07-20 22:58:32,F,136,1410,638,8606
2026-07-20 22:58:32,E,57,1288,638,8606
2026-07-20 22:58:32,A,56,3169,638,8606
2026-07-20 22:58:32,C,129,1919,638,8606
2026-07-20 23:00:40,B,256,824,632,8612
2026-07-20 23:00:40,F,134,1412,632,8612
2026-07-20 23:00:40,E,57,1288,632,8612
2026-07-20 23:00:40,A,56,3169,632,8612
2026-07-20 23:00:40,C,129,1919,632,8612
2026-07-20 23:30:31,B,206,874,545,8699
2026-07-20 23:30:31,F,123,1423,545,8699
2026-07-20 23:30:31,E,50,1295,545,8699
2026-07-20 23:30:31,A,55,3170,545,8699
2026-07-20 23:30:31,C,111,1937,545,8699
2026-07-21 00:00:43,B,185,895,531,8713
2026-07-21 00:00:43,F,121,1425,531,8713
2026-07-21 00:00:43,E,51,1294,531,8713
2026-07-21 00:00:43,A,55,3170,531,8713
2026-07-21 00:00:43,C,119,1929,531,8713
2026-07-21 00:30:29,B,151,929,489,8755
2026-07-21 00:30:29,F,128,1418,489,8755
2026-07-21 00:30:29,E,47,1298,489,8755
2026-07-21 00:30:29,A,50,3175,489,8755
2026-07-21 00:30:29,C,113,1935,489,8755
2026-07-21 01:00:50,B,92,988,427,8817
2026-07-21 01:00:50,F,128,1418,427,8817
2026-07-21 01:00:50,E,46,1299,427,8817
2026-07-21 01:00:50,A,49,3176,427,8817
2026-07-21 01:00:50,C,112,1936,427,8817
2026-07-21 01:08:07,B,63,1017,393,8851
2026-07-21 01:08:07,F,127,1419,393,8851
2026-07-21 01:08:07,E,45,1300,393,8851
2026-07-21 01:08:07,A,49,3176,393,8851
2026-07-21 01:08:07,C,109,1939,393,8851
2026-07-21 01:30:34,B,35,1045,362,8882
2026-07-21 01:30:34,F,124,1422,362,8882
2026-07-21 01:30:34,E,44,1301,362,8882
2026-07-21 01:30:34,A,50,3175,362,8882
2026-07-21 01:30:34,C,109,1939,362,8882
2026-07-21 02:00:42,B,33,1047,359,8885
2026-07-21 02:00:42,F,122,1424,359,8885
2026-07-21 02:00:42,E,44,1301,359,8885
2026-07-21 02:00:42,A,50,3175,359,8885
2026-07-21 02:00:42,C,110,1938,359,8885
2026-07-21 02:30:35,B,33,1047,359,8885
2026-07-21 02:30:35,F,121,1425,359,8885
2026-07-21 02:30:35,E,44,1301,359,8885
2026-07-21 02:30:35,A,51,3174,359,8885
2026-07-21 02:30:35,C,110,1938,359,8885
2026-07-21 02:49:42,B,33,1047,360,8884
2026-07-21 02:49:42,F,121,1425,360,8884
2026-07-21 02:49:42,E,45,1300,360,8884
2026-07-21 02:49:42,A,51,3174,360,8884
2026-07-21 02:49:42,C,110,1938,360,8884
2026-07-21 03:30:32,B,33,1047,363,8881
2026-07-21 03:30:32,F,122,1424,363,8881
2026-07-21 03:30:32,E,47,1298,363,8881
2026-07-21 03:30:32,A,50,3175,363,8881
2026-07-21 03:30:32,C,111,1937,363,8881
2026-07-21 04:30:31,B,34,1046,357,8887
2026-07-21 04:30:31,F,120,1426,357,8887
2026-07-21 04:30:31,E,46,1299,357,8887
2026-07-21 04:30:31,A,50,3175,357,8887
2026-07-21 04:30:31,C,107,1941,357,8887
2026-07-21 04:46:44,B,34,1046,360,8884
2026-07-21 04:46:44,F,123,1423,360,8884
2026-07-21 04:46:44,E,46,1299,360,8884
2026-07-21 04:46:44,A,50,3175,360,8884
2026-07-21 04:46:44,C,107,1941,360,8884
2026-07-21 05:00:42,B,34,1046,363,8881
2026-07-21 05:00:42,F,123,1423,363,8881
2026-07-21 05:00:42,E,48,1297,363,8881
2026-07-21 05:00:42,A,50,3175,363,8881
2026-07-21 05:00:42,C,108,1940,363,8881
2026-07-21 05:30:31,B,35,1045,371,8873
2026-07-21 05:30:31,F,125,1421,371,8873
2026-07-21 05:30:31,E,53,1292,371,8873
2026-07-21 05:30:31,A,49,3176,371,8873
2026-07-21 05:30:31,C,109,1939,371,8873
2026-07-21 06:14:38,B,35,1045,467,8777
2026-07-21 06:14:38,F,155,1391,467,8777
2026-07-21 06:14:38,E,75,1270,467,8777
2026-07-21 06:14:38,A,62,3163,467,8777
2026-07-21 06:14:38,C,140,1908,467,8777
2026-07-21 06:30:33,B,34,1046,516,8728
2026-07-21 06:30:33,F,163,1383,516,8728
2026-07-21 06:30:33,E,91,1254,516,8728
2026-07-21 06:30:33,A,66,3159,516,8728
2026-07-21 06:30:33,C,162,1886,516,8728
2026-07-21 07:00:41,B,35,1045,673,8571
2026-07-21 07:00:41,F,205,1341,673,8571
2026-07-21 07:00:41,E,114,1231,673,8571
2026-07-21 07:00:41,A,96,3129,673,8571
2026-07-21 07:00:41,C,223,1825,673,8571
2026-07-21 07:30:32,B,33,1047,819,8425
2026-07-21 07:30:32,F,241,1305,819,8425
2026-07-21 07:30:32,E,138,1207,819,8425
2026-07-21 07:30:32,A,128,3097,819,8425
2026-07-21 07:30:32,C,279,1769,819,8425
2026-07-21 07:37:08,B,34,1046,864,8380
2026-07-21 07:37:08,F,246,1300,864,8380
2026-07-21 07:37:08,E,152,1193,864,8380
2026-07-21 07:37:08,A,131,3094,864,8380
2026-07-21 07:37:08,C,301,1747,864,8380
2026-07-21 08:00:38,B,34,1046,1122,8122
2026-07-21 08:00:38,F,288,1258,1122,8122
2026-07-21 08:00:38,E,199,1146,1122,8122
2026-07-21 08:00:38,A,164,3061,1122,8122
2026-07-21 08:00:38,C,437,1611,1122,8122
2026-07-21 08:30:31,B,34,1046,1599,7645
2026-07-21 08:30:31,F,402,1144,1599,7645
2026-07-21 08:30:31,E,260,1085,1599,7645
2026-07-21 08:30:31,A,246,2979,1599,7645
2026-07-21 08:30:31,C,657,1391,1599,7645
2026-07-21 08:43:06,B,46,1034,1825,7419
2026-07-21 08:43:06,F,455,1091,1825,7419
2026-07-21 08:43:06,E,302,1043,1825,7419
2026-07-21 08:43:06,A,302,2923,1825,7419
2026-07-21 08:43:06,C,720,1328,1825,7419
2026-07-21 09:00:37,B,88,992,2310,6934
2026-07-21 09:00:37,F,583,963,2310,6934
2026-07-21 09:00:37,E,396,949,2310,6934
2026-07-21 09:00:37,A,394,2831,2310,6934
2026-07-21 09:00:37,C,849,1199,2310,6934
2026-07-21 09:30:29,B,213,867,3309,5935
2026-07-21 09:30:29,F,821,725,3309,5935
2026-07-21 09:30:29,E,584,761,3309,5935
2026-07-21 09:30:29,A,645,2580,3309,5935
2026-07-21 09:30:29,C,1046,1002,3309,5935
2026-07-21 09:43:35,B,279,801,3667,5577
2026-07-21 09:43:35,F,892,654,3667,5577
2026-07-21 09:43:35,E,643,702,3667,5577
2026-07-21 09:43:35,A,733,2492,3667,5577
2026-07-21 09:43:35,C,1120,928,3667,5577
2026-07-21 10:00:37,B,371,709,4056,5188
2026-07-21 10:00:37,F,994,552,4056,5188
2026-07-21 10:00:37,E,686,659,4056,5188
2026-07-21 10:00:37,A,824,2401,4056,5188
2026-07-21 10:00:37,C,1181,867,4056,5188
2026-07-21 10:30:28,B,505,575,4581,4663
2026-07-21 10:30:28,F,1083,463,4581,4663
2026-07-21 10:30:28,E,753,592,4581,4663
2026-07-21 10:30:28,A,972,2253,4581,4663
2026-07-21 10:30:28,C,1268,780,4581,4663
2026-07-21 11:00:38,B,605,475,5064,4180
2026-07-21 11:00:38,F,1161,385,5064,4180
2026-07-21 11:00:38,E,818,527,5064,4180
2026-07-21 11:00:38,A,1124,2101,5064,4180
2026-07-21 11:00:38,C,1356,692,5064,4180
2026-07-21 11:15:11,B,653,427,5301,3943
2026-07-21 11:15:11,F,1207,339,5301,3943
2026-07-21 11:15:11,E,859,486,5301,3943
2026-07-21 11:15:11,A,1192,2033,5301,3943
2026-07-21 11:15:11,C,1390,658,5301,3943
2026-07-21 11:30:30,B,684,396,5470,3774
2026-07-21 11:30:30,F,1241,305,5470,3774
2026-07-21 11:30:30,E,880,465,5470,3774
2026-07-21 11:30:30,A,1246,1979,5470,3774
2026-07-21 11:30:30,C,1419,629,5470,3774
2026-07-21 12:00:34,B,768,312,5751,3493
2026-07-21 12:00:34,F,1277,269,5751,3493
2026-07-21 12:00:34,E,920,425,5751,3493
2026-07-21 12:00:34,A,1336,1889,5751,3493
2026-07-21 12:00:34,C,1450,598,5751,3493
2026-07-21 12:30:32,B,831,249,5958,3286
2026-07-21 12:30:32,F,1302,244,5958,3286
2026-07-21 12:30:32,E,946,399,5958,3286
2026-07-21 12:30:32,A,1389,1836,5958,3286
2026-07-21 12:30:32,C,1490,558,5958,3286
2026-07-21 13:30:30,B,861,219,6046,3198
2026-07-21 13:30:30,F,1294,252,6046,3198
2026-07-21 13:30:30,E,992,353,6046,3198
2026-07-21 13:30:30,A,1419,1806,6046,3198
2026-07-21 13:30:30,C,1480,568,6046,3198
2026-07-21 14:00:34,B,849,231,5978,3266
2026-07-21 14:00:34,F,1283,263,5978,3266
2026-07-21 14:00:34,E,971,374,5978,3266
2026-07-21 14:00:34,A,1411,1814,5978,3266
2026-07-21 14:00:34,C,1464,584,5978,3266
2026-07-21 14:30:28,B,830,250,5850,3394
2026-07-21 14:30:28,F,1263,283,5850,3394
2026-07-21 14:30:28,E,958,387,5850,3394
2026-07-21 14:30:28,A,1340,1885,5850,3394
2026-07-21 14:30:28,C,1459,589,5850,3394
2026-07-21 14:38:41,B,817,263,5775,3469
